date,game,earnings,players,tournaments,year,month,release_year,genre,total_earnings,offline_earnings,percent_offline,total_players,total_tournaments
2015-09-01,Chess.com,2875.0,13,2,2015,9,2007,Strategy,8609043.36,853000.02,0.0990818589627826,1158,779
2015-09-01,Rocket League,2796.14,19,14,2015,9,2015,Sports,42262497.19,17816799.61,0.421574700848859,6884,4542
2015-09-01,NHL '94,2691.2,6,2,2015,9,1993,Sports,3818.56,3818.56,1.0,16,8
2015-09-01,Team Fortress 2,2663.92,27,1,2015,9,2007,First-Person Shooter,775660.02,438928.41,0.565877315682714,1471,207
2015-09-01,FIFA 15,2535.31,29,30,2015,9,2014,Sports,144373.99,116439.15,0.806510577147587,167,352
2015-09-01,Grey Goo,2000.0,4,1,2015,9,2015,Strategy,36400.0,30400.0,0.835164835164835,18,5
2015-09-01,Mortal Kombat X,1490.0,6,2,2015,9,2015,Fighting Game,563532.42,563532.42,1.0,100,62
2015-09-01,Age of Empires,1083.48,5,2,2015,9,1997,Strategy,736284.75,522378.17,0.70947845925099,624,341
2015-09-01,Halo 2 Anniversary,1038.41,12,1,2015,9,2014,First-Person Shooter,468705.05,468705.05,1.0,97,20
2015-09-01,Reflex,1035.0,3,1,2015,9,2015,First-Person Shooter,2458.37,163.66,0.0665725663752812,24,9
2015-09-01,Battlefield 4,1013.97,10,5,2015,9,2013,First-Person Shooter,245766.46,212540.31,0.864806003227617,204,145
2015-09-01,Ultimate Marvel vs. Capcom 3,910.0,3,1,2015,9,2011,Fighting Game,186685.27,184557.92,0.988604617814785,223,198
2015-09-01,S.K.I.L.L. - Special Force 2,844.9,25,3,2015,9,2013,First-Person Shooter,147532.93,131555.81,0.891704719753075,97,22
2015-09-01,Quake Live,755.0,6,4,2015,9,2010,First-Person Shooter,684854.12,599972.93,0.876059459202786,225,411
2015-09-01,Brawlhalla,450.0,8,3,2015,9,2015,Fighting Game,4268987.83,1074264.04,0.251643734482138,880,698
2015-09-01,SMITE,409.49,10,4,2015,9,2014,Multiplayer Online Battle Arena,12580110.75,10017832.57,0.796323082449811,556,110
2015-09-01,WarCraft III,370.07,3,4,2015,9,2002,Strategy,6307153.73,5368595.62,0.851191496167955,768,1550
2015-09-01,Age of Empires II,170.0,7,2,2015,9,1999,Strategy,3898508.73,1361409.22,0.349212818102372,2256,1939
2015-09-01,Super Smash Bros. Brawl,160.0,3,1,2015,9,2008,Fighting Game,248100.83,248100.83,1.0,509,348
2015-09-01,Killer Instinct (2013),140.0,2,1,2015,9,2013,Fighting Game,268193.54,268123.54,0.999738994459001,137,59
2015-09-01,Guilty Gear Xrd -SIGN-,130.0,2,1,2015,9,2014,Fighting Game,38065.66,38065.66,1.0,82,39
2015-10-01,League of Legends,2187887.97,321,25,2015,10,2009,Multiplayer Online Battle Arena,113596024.63,98546688.28,0.867518811516353,9588,3000
2015-10-01,Dota 2,728072.42,211,18,2015,10,2013,Multiplayer Online Battle Arena,360461163.42,313554838.46,0.869871348927135,4980,1934
2015-10-01,Counter-Strike: Global Offensive,449414.28,779,94,2015,10,2012,First-Person Shooter,162489706.76,105130836.17,0.646999974744739,16518,7033
2015-10-01,Heroes of the Storm,308219.66,230,23,2015,10,2015,Multiplayer Online Battle Arena,18464719.38,14254535.64,0.771987667217935,1326,506
2015-10-01,Call of Duty: Advanced Warfare,278813.96,188,28,2015,10,2014,First-Person Shooter,2611808.93,2267636.14,0.868224361266733,783,405
2015-10-01,CrossFire,206563.08,95,8,2015,10,2007,First-Person Shooter,25128357.96,21774364.07,0.866525544751512,1140,405
2015-10-01,StarCraft II,205731.67,132,69,2015,10,2010,Strategy,42692707.57,33672991.36,0.788729346921578,2280,7510
2015-10-01,Hearthstone,163549.2,81,23,2015,10,2014,Collectible Card Game,30708754.65,18315099.29,0.596412961018593,3147,1162
2015-10-01,Point Blank,100000.0,56,1,2015,10,2008,First-Person Shooter,1903561.1,1725721.63,0.906575381268298,583,112
2015-10-01,World of Tanks,100000.0,28,1,2015,10,2010,Strategy,6205809.8,5479387.22,0.882944756057461,922,94
2015-10-01,World of WarCraft,100000.0,31,1,2015,10,2004,Role-Playing Game,9150537.61,5081388.91,0.555310422903119,503,225
2015-10-01,SMITE,72335.51,72,5,2015,10,2014,Multiplayer Online Battle Arena,12580110.75,10017832.57,0.796323082449811,556,110
2015-10-01,Age of Empires II,60100.0,123,4,2015,10,1999,Strategy,3898508.73,1361409.22,0.349212818102372,2256,1939
2015-10-01,Super Smash Bros. Melee,55293.98,142,45,2015,10,2001,Fighting Game,4221849.29,4040278.51,0.956992595536256,2012,2746
2015-10-01,KartRider,54188.0,12,1,2015,10,2004,Racing,567366.35,567366.35,1.0,76,20
2015-10-01,Ultra Street Fighter IV,33993.69,31,10,2015,10,2014,Fighting Game,818394.62,818354.62,0.99995112382337,242,233
2015-10-01,Super Smash Bros. for Wii U,33459.92,110,28,2015,10,2014,Fighting Game,1517451.47,1512816.47,0.996945536584442,1284,1036
2015-10-01,WarCraft III,27364.65,15,8,2015,10,2002,Strategy,6307153.73,5368595.62,0.851191496167955,768,1550
2015-10-01,Heroes of Newerth,23348.81,60,8,2015,10,2010,Multiplayer Online Battle Arena,3073445.72,1722436.17,0.560425114649495,820,395
2015-10-01,iRacing.com,16000.0,5,1,2015,10,2008,Racing,3757336.03,939017.1,0.249915656332713,1302,189
2015-10-01,Mortal Kombat X,13461.9,13,3,2015,10,2015,Fighting Game,563532.42,563532.42,1.0,100,62
2015-10-01,Evolve,11054.1,15,1,2015,10,2015,First-Person Shooter,131509.05,126054.1,0.958520345177765,110,33
2015-10-01,Rocket League,7839.48,41,20,2015,10,2015,Sports,42262497.19,17816799.61,0.421574700848859,6884,4542
2015-10-01,Battlefield 4,4383.02,30,6,2015,10,2013,First-Person Shooter,245766.46,212540.31,0.864806003227617,204,145
2015-10-01,StarCraft: Brood War,3726.85,25,14,2015,10,1998,Strategy,7555915.68,7299575.96,0.966074301136193,663,542
2015-10-01,Ultimate Marvel vs. Capcom 3,3278.4,7,4,2015,10,2011,Fighting Game,186685.27,184557.92,0.988604617814785,223,198
2015-10-01,Grey Goo,2000.0,4,1,2015,10,2015,Strategy,36400.0,30400.0,0.835164835164835,18,5
2015-10-01,Chess.com,1999.99,10,2,2015,10,2007,Strategy,8609043.36,853000.02,0.0990818589627826,1158,779
2015-10-01,Brawlhalla,1600.0,46,2,2015,10,2015,Fighting Game,4268987.83,1074264.04,0.251643734482138,880,698
2015-10-01,Project M,1511.0,27,6,2015,10,2010,Fighting Game,205292.09,205292.09,1.0,560,335
2015-10-01,Team Fortress 2,1500.0,24,1,2015,10,2007,First-Person Shooter,775660.02,438928.41,0.565877315682714,1471,207
2015-10-01,Guilty Gear Xrd -SIGN-,1292.69,14,4,2015,10,2014,Fighting Game,38065.66,38065.66,1.0,82,39
2015-10-01,FIFA 16,1035.18,11,4,2015,10,2015,Sports,118401.61,117457.44,0.992025699650537,62,29
2015-10-01,Shards of War,1029.21,20,1,2015,10,2015,Multiplayer Online Battle Arena,1029.21,0.0,0.0,20,1
2015-10-01,Rising Thunder,1000.0,3,1,2015,10,2015,Fighting Game,1000.0,1000.0,1.0,3,1
2015-10-01,Tetris,1000.0,4,1,2015,10,1989,Puzzle Game,308794.74,126896.27,0.410940516668127,180,122
2015-10-01,FIFA 15,842.36,10,4,2015,10,2014,Sports,144373.99,116439.15,0.806510577147587,167,352
2015-10-01,Project Cars,838.5,8,13,2015,10,2015,Racing,68955.21,10602.71,0.153762275540891,53,127
2015-10-01,Dead or Alive 5: Last Round,730.0,8,1,2015,10,2015,Fighting Game,15413.82,15413.82,1.0,46,20
2015-10-01,Splatoon,720.0,3,1,2015,10,2015,First-Person Shooter,1390.0,0.0,0.0,3,4
2015-10-01,Persona 4 Arena Ultimax,670.0,8,1,2015,10,2013,Fighting Game,21138.16,21138.16,1.0,69,22
2015-10-01,Tekken Tag Tournament 2,560.0,6,2,2015,10,2011,Fighting Game,118501.3,118501.3,1.0,151,140
2015-10-01,Nitroplus Blasterz: Heroines Infinite Duel,464.0,3,1,2015,10,2015,Fighting Game,1994.0,1994.0,1.0,10,4
2015-10-01,BlazBlue: Chronophantasma Extend,413.17,6,2,2015,10,2015,Fighting Game,4918.77,4918.77,1.0,28,11
2015-10-01,Killer Instinct (2013),340.0,3,1,2015,10,2013,Fighting Game,268193.54,268123.54,0.999738994459001,137,59
2015-10-01,King of Fighters XIII,300.0,3,1,2015,10,2010,Fighting Game,46294.28,46294.28,1.0,106,44
2015-10-01,Quake Live,300.0,4,3,2015,10,2010,First-Person Shooter,684854.12,599972.93,0.876059459202786,225,411
2015-10-01,TrackMania 2: Stadium,280.51,2,1,2015,10,2013,Racing,200563.87,109371.91,0.545322096148225,345,286
2015-10-01,Under Night In-Birth EXE: Late,230.0,3,1,2015,10,2014,Fighting Game,6025.76,6025.76,1.0,52,23
2015-10-01,Guilty Gear XX Accent Core Plus R,120.0,3,1,2015,10,2012,Fighting Game,20680.9,12408.76,0.60001063783491,97,35
2015-10-01,Street Fighter III: 3rd Strike,115.86,3,1,2015,10,1999,Fighting Game,113008.54,111311.32,0.984981489009592,179,57
2015-10-01,Skullgirls Encore,90.0,3,1,2015,10,2014,Fighting Game,9155.4,9155.4,1.0,37,13
2015-10-01,Soul Calibur V,90.0,3,1,2015,10,2012,Fighting Game,62928.54,62928.54,1.0,76,28
2015-10-01,Capcom vs. SNK 2,61.79,3,1,2015,10,2001,Fighting Game,25966.79,25966.79,1.0,39,24
2015-10-01,Dengeki Bunko: Fighting Climax,60.0,3,1,2015,10,2014,Fighting Game,60.0,60.0,1.0,3,1
2015-10-01,QuakeWorld,55.09,1,1,2015,10,1996,First-Person Shooter,104913.39,99067.16,0.944275654423139,57,16
2015-11-01,Dota 2,3523821.23,285,22,2015,11,2013,Multiplayer Online Battle Arena,360461163.42,313554838.46,0.869871348927135,4980,1934
2015-11-01,Counter-Strike: Global Offensive,1275797.88,851,89,2015,11,2012,First-Person Shooter,162489706.76,105130836.17,0.646999974744739,16518,7033
2015-11-01,Heroes of the Storm,622759.75,189,24,2015,11,2015,Multiplayer Online Battle Arena,18464719.38,14254535.64,0.771987667217935,1326,506
2015-11-01,SMITE,573500.0,115,5,2015,11,2014,Multiplayer Online Battle Arena,12580110.75,10017832.57,0.796323082449811,556,110
2015-11-01,League of Legends,426937.66,336,26,2015,11,2009,Multiplayer Online Battle Arena,113596024.63,98546688.28,0.867518811516353,9588,3000
2015-11-01,Hearthstone,394940.51,68,15,2015,11,2014,Collectible Card Game,30708754.65,18315099.29,0.596412961018593,3147,1162
2015-11-01,StarCraft II,391554.12,98,48,2015,11,2010,Strategy,42692707.57,33672991.36,0.788729346921578,2280,7510
2015-11-01,Heroes of Newerth,303797.09,127,15,2015,11,2010,Multiplayer Online Battle Arena,3073445.72,1722436.17,0.560425114649495,820,395
2015-11-01,FIFA Online 3,300000.0,9,1,2015,11,2012,Sports,1937542.85,1937542.85,1.0,124,25
2015-11-01,World of WarCraft,253500.0,37,3,2015,11,2004,Role-Playing Game,9150537.61,5081388.91,0.555310422903119,503,225
2015-11-01,Super Smash Bros. Melee,124612.43,212,72,2015,11,2001,Fighting Game,4221849.29,4040278.51,0.956992595536256,2012,2746
2015-11-01,Blade & Soul,103401.12,16,1,2015,11,2012,Role-Playing Game,679006.26,679006.26,1.0,89,7
2015-11-01,CrossFire,91997.58,93,11,2015,11,2007,First-Person Shooter,25128357.96,21774364.07,0.866525544751512,1140,405
2015-11-01,Vainglory,66606.54,12,1,2015,11,2014,Multiplayer Online Battle Arena,937421.19,836825.87,0.892689304367016,262,36
2015-11-01,Call of Duty: Black Ops III,56360.12,81,9,2015,11,2015,First-Person Shooter,3939783.29,3783077.02,0.960224647280028,424,78
2015-11-01,Ultra Street Fighter IV,55020.44,33,11,2015,11,2014,Fighting Game,818394.62,818354.62,0.99995112382337,242,233
2015-11-01,S.K.I.L.L. - Special Force 2,30012.5,22,1,2015,11,2013,First-Person Shooter,147532.93,131555.81,0.891704719753075,97,22
2015-11-01,Super Smash Bros. for Wii U,26886.7,147,36,2015,11,2014,Fighting Game,1517451.47,1512816.47,0.996945536584442,1284,1036
2015-11-01,FIFA 16,15920.5,10,4,2015,11,2015,Sports,118401.61,117457.44,0.992025699650537,62,29
2015-11-01,Attack on Titan Tribute Game,15000.0,6,1,2015,11,2013,Fighting Game,108650.0,0.0,0.0,21,15
2015-11-01,TrackMania 2: Stadium,15000.0,4,1,2015,11,2013,Racing,200563.87,109371.91,0.545322096148225,345,286
2015-11-01,Super Street Fighter IV Arcade Edition,13712.98,8,1,2015,11,2010,Fighting Game,391186.67,391186.67,1.0,195,209
2015-11-01,Project M,13711.8,79,16,2015,11,2010,Fighting Game,205292.09,205292.09,1.0,560,335
2015-11-01,Halo 5: Guardians,10400.0,15,3,2015,11,2015,First-Person Shooter,7161730.97,6783930.97,0.947247390109657,248,109
2015-11-01,ShootMania Storm,10000.0,0,1,2015,11,2013,First-Person Shooter,262090.69,258286.5,0.985485215060482,108,43
2015-11-01,Point Blank,8370.59,13,2,2015,11,2008,First-Person Shooter,1903561.1,1725721.63,0.906575381268298,583,112
2015-11-01,Rocket League,5231.95,41,20,2015,11,2015,Sports,42262497.19,17816799.61,0.421574700848859,6884,4542
2015-11-01,Team Fortress 2,5180.0,24,2,2015,11,2007,First-Person Shooter,775660.02,438928.41,0.565877315682714,1471,207
2015-11-01,rFactor 2,4135.99,34,1,2015,11,2013,Racing,2219963.12,1452396.94,0.654243724553406,557,103
2015-11-01,WarCraft III,3133.19,17,7,2015,11,2002,Strategy,6307153.73,5368595.62,0.851191496167955,768,1550
2015-11-01,Age of Empires II,2986.83,29,4,2015,11,1999,Strategy,3898508.73,1361409.22,0.349212818102372,2256,1939
2015-11-01,World of Tanks,2598.29,3,1,2015,11,2010,Strategy,6205809.8,5479387.22,0.882944756057461,922,94
2015-11-01,StarCraft: Brood War,2156.58,22,12,2015,11,1998,Strategy,7555915.68,7299575.96,0.966074301136193,663,542
2015-11-01,Grey Goo,2000.0,4,1,2015,11,2015,Strategy,36400.0,30400.0,0.835164835164835,18,5
2015-11-01,Chess.com,1999.99,10,2,2015,11,2007,Strategy,8609043.36,853000.02,0.0990818589627826,1158,779
2015-11-01,Ultimate Marvel vs. Capcom 3,1322.39,8,1,2015,11,2011,Fighting Game,186685.27,184557.92,0.988604617814785,223,198
2015-11-01,Call of Duty: Advanced Warfare,1306.13,21,3,2015,11,2014,First-Person Shooter,2611808.93,2267636.14,0.868224361266733,783,405
2015-11-01,Battlefield 4,1081.8,12,6,2015,11,2013,First-Person Shooter,245766.46,212540.31,0.864806003227617,204,145
2015-11-01,Guilty Gear Xrd -SIGN-,1040.54,13,4,2015,11,2014,Fighting Game,38065.66,38065.66,1.0,82,39
2015-11-01,Project Cars,843.0,9,15,2015,11,2015,Racing,68955.21,10602.71,0.153762275540891,53,127
2015-11-01,Overwatch,760.0,37,5,2015,11,2016,First-Person Shooter,35259225.38,18840032.08,0.534329154340599,4047,847
2015-11-01,Age of Empires,724.44,16,1,2015,11,1997,Strategy,736284.75,522378.17,0.70947845925099,624,341
2015-11-01,Mortal Kombat X,450.99,3,1,2015,11,2015,Fighting Game,563532.42,563532.42,1.0,100,62
2015-11-01,Super Smash Bros.,421.23,7,3,2015,11,1999,Fighting Game,79820.05,79680.05,0.998246054719334,242,131
2015-11-01,Age of Empires III,385.0,4,1,2015,11,2005,Strategy,122256.72,44472.6,0.363764053215234,172,179
2015-11-01,Super Street Fighter II Turbo,328.69,3,1,2015,11,1994,Fighting Game,28227.29,28227.29,1.0,126,55
2015-11-01,BlazBlue: Chronophantasma Extend,321.04,3,1,2015,11,2015,Fighting Game,4918.77,4918.77,1.0,28,11
2015-11-01,Unreal Tournament (2016),314.63,9,2,2015,11,2016,First-Person Shooter,5084.97,0.0,0.0,82,8
2015-11-01,Under Night In-Birth EXE: Late,305.76,3,1,2015,11,2014,Fighting Game,6025.76,6025.76,1.0,52,23
2015-11-01,Brawlhalla,300.0,8,3,2015,11,2015,Fighting Game,4268987.83,1074264.04,0.251643734482138,880,698
2015-11-01,Quake Live,200.0,3,2,2015,11,2010,First-Person Shooter,684854.12,599972.93,0.876059459202786,225,411
2015-11-01,King of Fighters XIII,191.1,3,1,2015,11,2010,Fighting Game,46294.28,46294.28,1.0,106,44
2015-11-01,Persona 4 Arena Ultimax,168.16,3,1,2015,11,2013,Fighting Game,21138.16,21138.16,1.0,69,22
2015-11-01,Virtua Fighter 5 Final Showdown,145.23,3,1,2015,11,2010,Fighting Game,573.77,573.77,1.0,28,6
2015-11-01,Killer Instinct (2013),122.3,3,1,2015,11,2013,Fighting Game,268193.54,268123.54,0.999738994459001,137,59
2015-11-01,Skullgirls Encore,122.3,3,1,2015,11,2014,Fighting Game,9155.4,9155.4,1.0,37,13
2015-11-01,Dead or Alive 5: Last Round,107.01,3,1,2015,11,2015,Fighting Game,15413.82,15413.82,1.0,46,20
2015-11-01,Tekken Tag Tournament 2,76.44,3,1,2015,11,2011,Fighting Game,118501.3,118501.3,1.0,151,140
2015-12-01,Dota 2,1471862.14,294,23,2015,12,2013,Multiplayer Online Battle Arena,360461163.42,313554838.46,0.869871348927135,4980,1934
2015-12-01,Counter-Strike: Global Offensive,666854.51,1071,88,2015,12,2012,First-Person Shooter,162489706.76,105130836.17,0.646999974744739,16518,7033
2015-12-01,League of Legends,470186.12,309,18,2015,12,2009,Multiplayer Online Battle Arena,113596024.63,98546688.28,0.867518811516353,9588,3000
2015-12-01,CrossFire,415703.38,70,7,2015,12,2007,First-Person Shooter,25128357.96,21774364.07,0.866525544751512,1140,405
2015-12-01,Hearthstone,382631.27,85,14,2015,12,2014,Collectible Card Game,30708754.65,18315099.29,0.596412961018593,3147,1162
2015-12-01,Heroes of the Storm,357887.2,145,16,2015,12,2015,Multiplayer Online Battle Arena,18464719.38,14254535.64,0.771987667217935,1326,506
2015-12-01,World of Tanks,308494.4,21,1,2015,12,2010,Strategy,6205809.8,5479387.22,0.882944756057461,922,94
2015-12-01,Ultra Street Fighter IV,255551.5,20,10,2015,12,2014,Fighting Game,818394.62,818354.62,0.99995112382337,242,233
2015-12-01,StarCraft II,251995.21,131,55,2015,12,2010,Strategy,42692707.57,33672991.36,0.788729346921578,2280,7510
2015-12-01,WarCraft III,112682.24,13,7,2015,12,2002,Strategy,6307153.73,5368595.62,0.851191496167955,768,1550
2015-12-01,SMITE,50000.0,30,1,2015,12,2014,Multiplayer Online Battle Arena,12580110.75,10017832.57,0.796323082449811,556,110
2015-12-01,Tekken 7,41334.27,3,1,2015,12,2015,Fighting Game,3911820.6,3648598.41,0.932711078314788,634,426
2015-12-01,Counter-Strike Online,40000.0,15,1,2015,12,2016,First-Person Shooter,406989.6,406989.6,1.0,70,12
2015-12-01,Vainglory,30000.0,20,1,2015,12,2014,Multiplayer Online Battle Arena,937421.19,836825.87,0.892689304367016,262,36
2015-12-01,Call of Duty: Black Ops III,21237.33,85,14,2015,12,2015,First-Person Shooter,3939783.29,3783077.02,0.960224647280028,424,78
2015-12-01,Heroes of Newerth,20978.91,20,3,2015,12,2010,Multiplayer Online Battle Arena,3073445.72,1722436.17,0.560425114649495,820,395
2015-12-01,Super Smash Bros. Melee,18353.17,98,37,2015,12,2001,Fighting Game,4221849.29,4040278.51,0.956992595536256,2012,2746
2015-12-01,Team Fortress 2,18315.0,78,4,2015,12,2007,First-Person Shooter,775660.02,438928.41,0.565877315682714,1471,207
2015-12-01,Super Smash Bros. for Wii U,17837.01,82,21,2015,12,2014,Fighting Game,1517451.47,1512816.47,0.996945536584442,1284,1036
2015-12-01,Point Blank,11360.0,20,1,2015,12,2008,First-Person Shooter,1903561.1,1725721.63,0.906575381268298,583,112
2015-12-01,StarCraft: Brood War,9165.04,10,3,2015,12,1998,Strategy,7555915.68,7299575.96,0.966074301136193,663,542
2015-12-01,Age of Empires,9000.0,17,5,2015,12,1997,Strategy,736284.75,522378.17,0.70947845925099,624,341
2015-12-01,Age of Empires II,7050.0,64,2,2015,12,1999,Strategy,3898508.73,1361409.22,0.349212818102372,2256,1939
2015-12-01,Rocket League,6812.08,42,14,2015,12,2015,Sports,42262497.19,17816799.61,0.421574700848859,6884,4542
2015-12-01,Halo 5: Guardians,6566.94,21,3,2015,12,2015,First-Person Shooter,7161730.97,6783930.97,0.947247390109657,248,109
2015-12-01,FIFA 16,5751.43,12,3,2015,12,2015,Sports,118401.61,117457.44,0.992025699650537,62,29
2015-12-01,osu!,5000.0,24,1,2015,12,2007,Music / Rhythm Game,274092.83,32667.89,0.119185496388213,1059,251
2015-12-01,Chess.com,2999.99,11,3,2015,12,2007,Strategy,8609043.36,853000.02,0.0990818589627826,1158,779
2015-12-01,Overwatch,2560.0,24,5,2015,12,2016,First-Person Shooter,35259225.38,18840032.08,0.534329154340599,4047,847
2015-12-01,Project M,2490.0,10,2,2015,12,2010,Fighting Game,205292.09,205292.09,1.0,560,335
2015-12-01,TrackMania 2: Stadium,1087.27,4,1,2015,12,2013,Racing,200563.87,109371.91,0.545322096148225,345,286
2015-12-01,Battlefield 4,988.09,14,5,2015,12,2013,First-Person Shooter,245766.46,212540.31,0.864806003227617,204,145
2015-12-01,Brawlhalla,810.0,11,3,2015,12,2015,Fighting Game,4268987.83,1074264.04,0.251643734482138,880,698
2015-12-01,Age of Mythology,720.0,4,1,2015,12,2002,Strategy,188619.58,86723.77,0.459781375825352,236,298
2015-12-01,Project Cars,672.0,7,12,2015,12,2015,Racing,68955.21,10602.71,0.153762275540891,53,127
2015-12-01,iRacing.com,444.0,3,1,2015,12,2008,Racing,3757336.03,939017.1,0.249915656332713,1302,189
2015-12-01,Quake Live,200.0,2,2,2015,12,2010,First-Person Shooter,684854.12,599972.93,0.876059459202786,225,411
2015-12-01,Guilty Gear Xrd -SIGN-,180.0,5,5,2015,12,2014,Fighting Game,38065.66,38065.66,1.0,82,39
2015-12-01,Killer Instinct (2013),90.0,3,1,2015,12,2013,Fighting Game,268193.54,268123.54,0.999738994459001,137,59
2016-01-01,SMITE,1175000.0,90,2,2016,1,2014,Multiplayer Online Battle Arena,12580110.75,10017832.57,0.796323082449811,556,110
2016-01-01,Dota 2,684021.02,196,14,2016,1,2013,Multiplayer Online Battle Arena,360461163.42,313554838.46,0.869871348927135,4980,1934
2016-01-01,Counter-Strike: Global Offensive,678724.84,620,66,2016,1,2012,First-Person Shooter,162489706.76,105130836.17,0.646999974744739,16518,7033
2016-01-01,Hearthstone,302580.64,93,9,2016,1,2014,Collectible Card Game,30708754.65,18315099.29,0.596412961018593,3147,1162
2016-01-01,Heroes of the Storm,202029.09,118,14,2016,1,2015,Multiplayer Online Battle Arena,18464719.38,14254535.64,0.771987667217935,1326,506
2016-01-01,StarCraft II,113870.12,113,54,2016,1,2010,Strategy,42692707.57,33672991.36,0.788729346921578,2280,7510
2016-01-01,Mortal Kombat X,112310.0,8,3,2016,1,2015,Fighting Game,563532.42,563532.42,1.0,100,62
2016-01-01,Halo 5: Guardians,85502.63,66,15,2016,1,2015,First-Person Shooter,7161730.97,6783930.97,0.947247390109657,248,109
2016-01-01,Vainglory,70160.0,36,1,2016,1,2014,Multiplayer Online Battle Arena,937421.19,836825.87,0.892689304367016,262,36
2016-01-01,Super Smash Bros. Melee,67610.39,153,61,2016,1,2001,Fighting Game,4221849.29,4040278.51,0.956992595536256,2012,2746
2016-01-01,Gears of War: Ultimate Edition,60000.0,16,1,2016,1,2015,Third-Person Shooter,170000.0,170000.0,1.0,39,3
2016-01-01,League of Legends,50025.02,40,5,2016,1,2009,Multiplayer Online Battle Arena,113596024.63,98546688.28,0.867518811516353,9588,3000
2016-01-01,Super Smash Bros. for Wii U,43883.52,142,36,2016,1,2014,Fighting Game,1517451.47,1512816.47,0.996945536584442,1284,1036
2016-01-01,Heroes of Newerth,35853.1,43,3,2016,1,2010,Multiplayer Online Battle Arena,3073445.72,1722436.17,0.560425114649495,820,395
2016-01-01,StarCraft: Brood War,31725.82,3,1,2016,1,1998,Strategy,7555915.68,7299575.96,0.966074301136193,663,542
2016-01-01,Killer Instinct (2013),30830.0,33,3,2016,1,2013,Fighting Game,268193.54,268123.54,0.999738994459001,137,59
2016-01-01,Grey Goo,30400.0,16,2,2016,1,2015,Strategy,36400.0,30400.0,0.835164835164835,18,5
2016-01-01,WarCraft III,26152.61,20,9,2016,1,2002,Strategy,6307153.73,5368595.62,0.851191496167955,768,1550
2016-01-01,Call of Duty: Black Ops III,7516.92,36,9,2016,1,2015,First-Person Shooter,3939783.29,3783077.02,0.960224647280028,424,78
2016-01-01,FIFA 16,5456.26,17,2,2016,1,2015,Sports,118401.61,117457.44,0.992025699650537,62,29
2016-01-01,Age of Empires,5148.0,23,4,2016,1,1997,Strategy,736284.75,522378.17,0.70947845925099,624,341
2016-01-01,Metal Gear Online,4000.0,24,4,2016,1,2008,First-Person Shooter,8000.0,0.0,0.0,37,8
2016-01-01,Super Smash Bros.,3460.0,14,3,2016,1,1999,Fighting Game,79820.05,79680.05,0.998246054719334,242,131
2016-01-01,Guilty Gear Xrd -SIGN-,2425.0,16,4,2016,1,2014,Fighting Game,38065.66,38065.66,1.0,82,39
2016-01-01,Rocket League,2362.19,32,15,2016,1,2015,Sports,42262497.19,17816799.61,0.421574700848859,6884,4542
2016-01-01,Ultra Street Fighter IV,2180.0,15,5,2016,1,2014,Fighting Game,818394.62,818354.62,0.99995112382337,242,233
2016-01-01,Chess.com,2000.01,8,2,2016,1,2007,Strategy,8609043.36,853000.02,0.0990818589627826,1158,779
2016-01-01,Ultimate Marvel vs. Capcom 3,2000.0,6,3,2016,1,2011,Fighting Game,186685.27,184557.92,0.988604617814785,223,198
2016-01-01,CrossFire,1086.78,15,1,2016,1,2007,First-Person Shooter,25128357.96,21774364.07,0.866525544751512,1140,405
2016-01-01,Tekken Tag Tournament 2,900.0,6,2,2016,1,2011,Fighting Game,118501.3,118501.3,1.0,151,140
2016-01-01,Project M,894.0,15,5,2016,1,2010,Fighting Game,205292.09,205292.09,1.0,560,335
2016-01-01,Project Cars,838.5,7,15,2016,1,2015,Racing,68955.21,10602.71,0.153762275540891,53,127
2016-01-01,Tekken 7,800.0,3,1,2016,1,2015,Fighting Game,3911820.6,3648598.41,0.932711078314788,634,426
2016-01-01,BlazBlue: Chronophantasma Extend,790.0,6,2,2016,1,2015,Fighting Game,4918.77,4918.77,1.0,28,11
2016-01-01,Splatoon,620.0,0,1,2016,1,2015,First-Person Shooter,1390.0,0.0,0.0,3,4
2016-01-01,NHL '94,550.16,5,2,2016,1,1993,Sports,3818.56,3818.56,1.0,16,8
2016-01-01,Battlefield 4,546.05,5,1,2016,1,2013,First-Person Shooter,245766.46,212540.31,0.864806003227617,204,145
2016-01-01,Injustice: Gods Among Us,500.0,3,1,2016,1,2013,Fighting Game,35176.89,35176.89,1.0,101,117
2016-01-01,Persona 4 Arena Ultimax,490.0,3,1,2016,1,2013,Fighting Game,21138.16,21138.16,1.0,69,22
2016-01-01,Skullgirls Encore,470.0,3,1,2016,1,2014,Fighting Game,9155.4,9155.4,1.0,37,13
2016-01-01,Super Smash Bros. Brawl,446.0,9,3,2016,1,2008,Fighting Game,248100.83,248100.83,1.0,509,348
2016-01-01,Guilty Gear XX Accent Core Plus R,410.0,3,1,2016,1,2012,Fighting Game,20680.9,12408.76,0.60001063783491,97,35
2016-01-01,Under Night In-Birth EXE: Late,360.0,3,1,2016,1,2014,Fighting Game,6025.76,6025.76,1.0,52,23
2016-01-01,Age of Empires II,320.0,9,2,2016,1,1999,Strategy,3898508.73,1361409.22,0.349212818102372,2256,1939
2016-01-01,Dead or Alive 5: Last Round,260.0,3,1,2016,1,2015,Fighting Game,15413.82,15413.82,1.0,46,20
